code,loops,recursion,function_calls,if_conditions,complexity_label
"def selection_sort(selected_sequence):
    # O(n^2) time complexity - selection sort
    n = len(selected_sequence)
    for i in range(n):
        min_idx = i
        for j in range(i + 1, n):
            if selected_sequence[j] < selected_sequence[min_idx]:
                min_idx = j
        selected_sequence[i], selected_sequence[min_idx] = selected_sequence[min_idx], selected_sequence[i]
    return selected_sequence",2,No,0,1,O(n^2)
"def selection_sort(source_array):
    # O(n^2) time complexity - selection sort
    n = len(source_array)
    for i in range(n):
        min_idx = i
        for j in range(i + 1, n):
            if source_array[j] < source_array[min_idx]:
                min_idx = j
        source_array[i], source_array[min_idx] = source_array[min_idx], source_array[i]
    return source_array",2,No,0,1,O(n^2)
"def selection_sort(random_items):
    # O(n^2) time complexity - selection sort
    n = len(random_items)
    for i in range(n):
        min_idx = i
        for j in range(i + 1, n):
            if random_items[j] < random_items[min_idx]:
                min_idx = j
        random_items[i], random_items[min_idx] = random_items[min_idx], random_items[i]
    return random_items",2,No,0,1,O(n^2)
"def insertion_sort(input_items):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(input_items)):
        key = input_items[i]
        j = i - 1
        while j >= 0 and input_items[j] > key:
            input_items[j + 1] = input_items[j]
            j -= 1
        input_items[j + 1] = key
    return input_items",2,No,0,1,O(n^2)
"def insertion_sort(source_set):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(source_set)):
        key = source_set[i]
        j = i - 1
        while j >= 0 and source_set[j] > key:
            source_set[j + 1] = source_set[j]
            j -= 1
        source_set[j + 1] = key
    return source_set",2,No,0,1,O(n^2)
"def insertion_sort(main_numbers):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(main_numbers)):
        key = main_numbers[i]
        j = i - 1
        while j >= 0 and main_numbers[j] > key:
            main_numbers[j + 1] = main_numbers[j]
            j -= 1
        main_numbers[j + 1] = key
    return main_numbers",2,No,0,1,O(n^2)
"def insertion_sort(random_records):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(random_records)):
        key = random_records[i]
        j = i - 1
        while j >= 0 and random_records[j] > key:
            random_records[j + 1] = random_records[j]
            j -= 1
        random_records[j + 1] = key
    return random_records",2,No,0,1,O(n^2)
"def insertion_sort(target_set):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(target_set)):
        key = target_set[i]
        j = i - 1
        while j >= 0 and target_set[j] > key:
            target_set[j + 1] = target_set[j]
            j -= 1
        target_set[j + 1] = key
    return target_set",2,No,0,1,O(n^2)
"def insertion_sort(given_data):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(given_data)):
        key = given_data[i]
        j = i - 1
        while j >= 0 and given_data[j] > key:
            given_data[j + 1] = given_data[j]
            j -= 1
        given_data[j + 1] = key
    return given_data",2,No,0,1,O(n^2)
"def insertion_sort(input_array):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(input_array)):
        key = input_array[i]
        j = i - 1
        while j >= 0 and input_array[j] > key:
            input_array[j + 1] = input_array[j]
            j -= 1
        input_array[j + 1] = key
    return input_array",2,No,0,1,O(n^2)
"def insertion_sort(sorted_numbers):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(sorted_numbers)):
        key = sorted_numbers[i]
        j = i - 1
        while j >= 0 and sorted_numbers[j] > key:
            sorted_numbers[j + 1] = sorted_numbers[j]
            j -= 1
        sorted_numbers[j + 1] = key
    return sorted_numbers",2,No,0,1,O(n^2)
"def insertion_sort(original_elements):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(original_elements)):
        key = original_elements[i]
        j = i - 1
        while j >= 0 and original_elements[j] > key:
            original_elements[j + 1] = original_elements[j]
            j -= 1
        original_elements[j + 1] = key
    return original_elements",2,No,0,1,O(n^2)
"def insertion_sort(filtered_numbers):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(filtered_numbers)):
        key = filtered_numbers[i]
        j = i - 1
        while j >= 0 and filtered_numbers[j] > key:
            filtered_numbers[j + 1] = filtered_numbers[j]
            j -= 1
        filtered_numbers[j + 1] = key
    return filtered_numbers",2,No,0,1,O(n^2)
"def insertion_sort(processed_array):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(processed_array)):
        key = processed_array[i]
        j = i - 1
        while j >= 0 and processed_array[j] > key:
            processed_array[j + 1] = processed_array[j]
            j -= 1
        processed_array[j + 1] = key
    return processed_array",2,No,0,1,O(n^2)
"def insertion_sort(target_data):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(target_data)):
        key = target_data[i]
        j = i - 1
        while j >= 0 and target_data[j] > key:
            target_data[j + 1] = target_data[j]
            j -= 1
        target_data[j + 1] = key
    return target_data",2,No,0,1,O(n^2)
"def insertion_sort(main_set):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(main_set)):
        key = main_set[i]
        j = i - 1
        while j >= 0 and main_set[j] > key:
            main_set[j + 1] = main_set[j]
            j -= 1
        main_set[j + 1] = key
    return main_set",2,No,0,1,O(n^2)
"def insertion_sort(target_set):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(target_set)):
        key = target_set[i]
        j = i - 1
        while j >= 0 and target_set[j] > key:
            target_set[j + 1] = target_set[j]
            j -= 1
        target_set[j + 1] = key
    return target_set",2,No,0,1,O(n^2)
"def insertion_sort(input_records):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(input_records)):
        key = input_records[i]
        j = i - 1
        while j >= 0 and input_records[j] > key:
            input_records[j + 1] = input_records[j]
            j -= 1
        input_records[j + 1] = key
    return input_records",2,No,0,1,O(n^2)
"def insertion_sort(main_values):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(main_values)):
        key = main_values[i]
        j = i - 1
        while j >= 0 and main_values[j] > key:
            main_values[j + 1] = main_values[j]
            j -= 1
        main_values[j + 1] = key
    return main_values",2,No,0,1,O(n^2)
"def insertion_sort(random_sequence):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(random_sequence)):
        key = random_sequence[i]
        j = i - 1
        while j >= 0 and random_sequence[j] > key:
            random_sequence[j + 1] = random_sequence[j]
            j -= 1
        random_sequence[j + 1] = key
    return random_sequence",2,No,0,1,O(n^2)
"def insertion_sort(selected_numbers):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(selected_numbers)):
        key = selected_numbers[i]
        j = i - 1
        while j >= 0 and selected_numbers[j] > key:
            selected_numbers[j + 1] = selected_numbers[j]
            j -= 1
        selected_numbers[j + 1] = key
    return selected_numbers",2,No,0,1,O(n^2)
"def insertion_sort(original_data):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(original_data)):
        key = original_data[i]
        j = i - 1
        while j >= 0 and original_data[j] > key:
            original_data[j + 1] = original_data[j]
            j -= 1
        original_data[j + 1] = key
    return original_data",2,No,0,1,O(n^2)
"def insertion_sort(target_values):
    # O(n^2) time complexity - insertion sort
    for i in range(1, len(target_values)):
        key = target_values[i]
        j = i - 1
        while j >= 0 and target_values[j] > key:
            target_values[j + 1] = target_values[j]
            j -= 1
        target_values[j + 1] = key
    return target_values",2,No,0,1,O(n^2)
"def find_pairs_with_sum(processed_sequence, filtered_sequence):
    # O(n^2) time complexity - finding pairs with given sum (brute force)
    pairs = []
    n = len(processed_sequence)
    
    for i in range(n):
        for j in range(i + 1, n):
            if processed_sequence[i] + processed_sequence[j] == filtered_sequence:
                pairs.append((processed_sequence[i], processed_sequence[j]))
                
    return pairs",2,No,0,1,O(n^2)
"def find_pairs_with_sum(filtered_records, sorted_array):
    # O(n^2) time complexity - finding pairs with given sum (brute force)
    pairs = []
    n = len(filtered_records)
    
    for i in range(n):
        for j in range(i + 1, n):
            if filtered_records[i] + filtered_records[j] == sorted_array:
                pairs.append((filtered_records[i], filtered_records[j]))
                
    return pairs",2,No,0,1,O(n^2)
"def find_pairs_with_sum(input_set, processed_sequence):
    # O(n^2) time complexity - finding pairs with given sum (brute force)
    pairs = []
    n = len(input_set)
    
    for i in range(n):
        for j in range(i + 1, n):
            if input_set[i] + input_set[j] == processed_sequence:
                pairs.append((input_set[i], input_set[j]))
                
    return pairs",2,No,0,1,O(n^2)
